"date" "P" "ETpot" "Q" "T" "GWL"
"70042" 2012122809 0 0.0547 0.0907 1.6 28.391
"70043" 2012122810 0 0.0606 0.0891 2.7 28.392
"70044" 2012122811 0 0.0517 0.088 4.3 28.385
"70045" 2012122812 0 0.0532 0.088 5.7 28.389
"70046" 2012122813 0 0.0399 0.0874 6.7 28.385
"70047" 2012122814 0.4 0.0074 0.0863 6.5 28.379
"70048" 2012122815 0.2 0.0015 0.0869 6.6 28.376
"70049" 2012122816 0.2 0 0.0885 7 28.374
"70050" 2012122817 0.1 0 0.088 6.8 28.368
"70051" 2012122818 0.3 0 0.0891 7.2 28.367
"70052" 2012122819 0.2 0 0.0902 7.5 28.371
"70053" 2012122820 0 0 0.0913 8.1 28.367
"70054" 2012122821 0 0 0.0919 8.4 28.372
"70055" 2012122822 0 0 0.0924 8.8 28.366
"70056" 2012122823 0 0 0.0924 9.3 28.365
"70057" 2012122900 0 0 0.0924 8.8 28.358
"70058" 2012122901 0 0 0.0919 9 28.357
"70059" 2012122902 0 0 0.0913 9.2 28.358
"70060" 2012122903 0 0 0.0907 9.3 28.36
"70061" 2012122904 0 0 0.0896 9.9 28.359
"70062" 2012122905 0 0 0.0891 9.6 28.357
"70063" 2012122906 0 0 0.0874 9.9 28.359
"70064" 2012122907 0 0 0.0869 10.1 28.35
"70065" 2012122908 0 0.0151 0.0858 10.2 28.35
"70066" 2012122909 0 0.0521 0.0863 10.6 28.35
"70067" 2012122910 0 0.0822 0.0847 11.3 28.344
"70068" 2012122911 0 0.1027 0.0831 11.7 28.34
"70069" 2012122912 0 0.0849 0.0837 11.6 28.334
"70070" 2012122913 0 0.0411 0.0831 11 28.332
"70071" 2012122914 0 0.0205 0.0821 10.7 28.335
"70072" 2012122915 0 0.0014 0.0821 10.6 28.338
"70073" 2012122916 0 0 0.0821 10.2 28.329
"70074" 2012122917 0 0 0.0815 10.4 28.344
"70075" 2012122918 0 0 0.0821 10.8 28.343
"70076" 2012122919 0 0 0.081 10.7 28.34
"70077" 2012122920 0 0 0.08 10.5 28.343
"70078" 2012122921 0 0 0.0784 10.7 28.341
"70079" 2012122922 0 0 0.0769 10.4 28.338
"70080" 2012122923 0.2 0 0.0754 9.1 28.336
"70081" 2012123000 0.4 0 0.0744 8.5 28.333
"70082" 2012123001 0 0 0.0744 8.2 28.338
"70083" 2012123002 0 0 0.0734 8.3 28.332
"70084" 2012123003 0 0 0.0719 7.8 28.339
"70085" 2012123004 0 0 0.0714 8 28.329
"70086" 2012123005 0.4 0 0.0714 6.3 28.332
"70087" 2012123006 0.6 0 0.0719 5.6 28.336
"70088" 2012123007 0 0.0014 0.0729 5.6 28.329
"70089" 2012123008 0 0.0179 0.0729 5.9 28.332
"70090" 2012123009 0 0.044 0.0724 6 28.328
"70091" 2012123010 0 0.0482 0.0724 6.8 28.324
"70092" 2012123011 0 0.0881 0.0724 7.7 28.326
"70093" 2012123012 0 0.0385 0.0719 7.6 28.324
"70094" 2012123013 0 0.0399 0.0714 7.7 28.325
"70095" 2012123014 0 0.0206 0.0709 7.6 28.32
"70096" 2012123015 0 0.0014 0.0704 7.1 28.322
"70097" 2012123016 0 0 0.0695 7.4 28.317
"70098" 2012123017 0.3 0 0.0681 7.1 28.319
"70099" 2012123018 0.2 0 0.0676 7.4 28.32
"70100" 2012123019 0 0 0.0671 7.8 28.324
"70101" 2012123020 0.1 0 0.0666 8.2 28.321
"70102" 2012123021 0 0 0.0671 8.4 28.317
"70103" 2012123022 0 0 0.0666 8.5 28.314
"70104" 2012123023 0 0 0.0719 8.7 28.313
"70105" 2012123100 0 0 0.0729 8.9 28.318
"70106" 2012123101 0 0 0.0685 8.7 28.316
"70107" 2012123102 0 0 0.0662 8.8 28.308
"70108" 2012123103 0 0 0.0657 8.3 28.31
"70109" 2012123104 0 0 0.0648 8.3 28.306
"70110" 2012123105 0 0 0.0643 8.2 28.31
"70111" 2012123106 0 0 0.0639 8.1 28.305
"70112" 2012123107 0 0 0.0634 8 28.306
"70113" 2012123108 0 0.0113 0.063 8.4 28.299
"70114" 2012123109 0 0.0435 0.0621 8.9 28.303
"70115" 2012123110 0 0.0484 0.0612 9.1 28.299
"70116" 2012123111 0 0.0323 0.0607 9.3 28.298
"70117" 2012123112 0 0.0371 0.0603 9.7 28.296
"70118" 2012123113 0 0.0161 0.0598 9.7 28.297
"70119" 2012123114 0 0.0097 0.0598 9.7 28.292
"70120" 2012123115 0 0.0016 0.0603 9.6 28.292
"70121" 2012123116 0 0 0.0594 9.9 28.296
"70122" 2012123117 0 0 0.0598 10 28.292
"70123" 2012123118 0 0 0.0589 9.9 28.289
"70124" 2012123119 0 0 0.0589 10 28.292
"70125" 2012123120 0.1 0 0.0589 9.3 28.29
"70126" 2012123121 0.2 0 0.0589 9.4 28.292
"70127" 2012123122 0.4 0 0.0589 8.8 28.291
"70128" 2012123123 0.5 0 0.0594 8.4 28.294
"70129" 2013010100 1.4 0 0.0607 8.1 28.292
"70130" 2013010101 1.3 0 0.0643 7.9 28.297
"70131" 2013010102 1.5 0 0.07 7.9 28.299
"70132" 2013010103 1 0 0.0795 7.8 28.303
"70133" 2013010104 1.3 0 0.0919 7.7 28.317
"70134" 2013010105 1.2 0 0.1096 7.8 28.337
"70135" 2013010106 0.6 0 0.1313 7.9 28.356
"70136" 2013010107 0.4 0 0.1545 8 28.388
"70137" 2013010108 0.1 0.0024 0.1717 8 28.409
"70138" 2013010109 1 0.006 0.1816 7.8 28.423
"70139" 2013010110 0.4 0.0145 0.1875 7.8 28.436
"70140" 2013010111 1.3 0.0108 0.1926 6.2 28.458
"70141" 2013010112 0.3 0.0205 0.2005 6.4 28.465
"70142" 2013010113 0.1 0.0205 0.2104 6.4 28.481
"70143" 2013010114 0 0.0217 0.215 6.5 28.485
"70144" 2013010115 0 0.0036 0.2159 5.4 28.495
"70145" 2013010116 0 0 0.2095 4.4 28.503
"70146" 2013010117 0 0 0.2005 3.5 28.508
"70147" 2013010118 0 0 0.1909 3.4 28.511
"70148" 2013010119 0 0 0.1824 3.6 28.503
"70149" 2013010120 0 0 0.1742 3.7 28.499
"70150" 2013010121 0 0 0.1669 3.5 28.498
"70151" 2013010122 0 0 0.1606 3.9 28.501
"70152" 2013010123 0 0 0.1552 4 28.495
"70153" 2013010200 0.1 0 0.1492 4.3 28.5
"70154" 2013010201 0 0 0.1448 3.9 28.497
"70155" 2013010202 0.1 0 0.1397 4.2 28.498
"70156" 2013010203 0 0 0.1362 3.9 28.496
"70157" 2013010204 0.7 0 0.132 4.2 28.489
"70158" 2013010205 0.3 0 0.1292 4.2 28.486
"70159" 2013010206 0 0 0.1272 3.3 28.479
"70160" 2013010207 0 0.0013 0.1245 4 28.476
"70161" 2013010208 0 0.0238 0.1231 4.9 28.48
"70162" 2013010209 0 0.0251 0.1225 5.5 28.474
"70163" 2013010210 0 0.0464 0.1192 6.1 28.471
"70164" 2013010211 0 0.0577 0.1179 6.8 28.466
"70165" 2013010212 0 0.0678 0.1153 6.8 28.46
"70166" 2013010213 0 0.049 0.1134 7.1 28.45
"70167" 2013010214 0 0.0264 0.1121 6.4 28.451
"70168" 2013010215 0 0.0025 0.1109 6.5 28.448
"70169" 2013010216 0 0 0.109 6.5 28.446
"70170" 2013010217 0 0 0.1065 6.6 28.439
"70171" 2013010218 0 0 0.1047 6.6 28.437
"70172" 2013010219 0 0 0.1029 6.7 28.433
"70173" 2013010220 0 0 0.1005 6.5 28.433
"70174" 2013010221 0 0 0.0993 6.5 28.428
"70175" 2013010222 0 0 0.0982 6.5 28.423
"70176" 2013010223 0.4 0 0.0964 6.4 28.424
"70177" 2013010300 0.1 0 0.0958 6.7 28.414
"70178" 2013010301 0 0 0.0958 7 28.412
"70179" 2013010302 0.1 0 0.0947 7.3 28.418
"70180" 2013010303 0.3 0 0.0941 7.6 28.411
"70181" 2013010304 0 0 0.0941 8 28.409
"70182" 2013010305 0 0 0.0936 8.2 28.402
"70183" 2013010306 0.1 0 0.0936 8.6 28.397
"70184" 2013010307 0.5 0 0.093 9 28.4
"70185" 2013010308 0.7 0.0031 0.0941 9.4 28.391
"70186" 2013010309 0.3 0.0062 0.0964 9.7 28.396
"70187" 2013010310 0 0.0123 0.0987 10 28.388
"70188" 2013010311 0 0.0169 0.1011 10.3 28.39
"70189" 2013010312 0 0.0292 0.1029 10.7 28.382
"70190" 2013010313 0 0.0185 0.1041 10.8 28.381
"70191" 2013010314 0 0.0123 0.1047 10.5 28.387
"70192" 2013010315 0 0.0015 0.1053 10.3 28.388
"70193" 2013010316 0 0 0.1041 10.2 28.383
"70194" 2013010317 0 0 0.1017 10 28.379
"70195" 2013010318 0 0 0.0999 10.1 28.378
"70196" 2013010319 0 0 0.097 10 28.38
"70197" 2013010320 0 0 0.0958 9.7 28.381
"70198" 2013010321 0 0 0.0941 9.7 28.381
"70199" 2013010322 0 0 0.0919 9.7 28.371
"70200" 2013010323 0 0 0.0907 9.7 28.371
"70201" 2013010400 0 0 0.0885 9.7 28.368
"70202" 2013010401 0 0 0.0874 9.8 28.369
"70203" 2013010402 0 0 0.0869 9.7 28.37
"70204" 2013010403 0 0 0.0863 9.5 28.363
"70205" 2013010404 0 0 0.0853 9.3 28.364
"70206" 2013010405 0 0 0.0842 9.4 28.359
"70207" 2013010406 0 0 0.0837 9.6 28.365
"70208" 2013010407 0 0 0.0831 9.7 28.356
"70209" 2013010408 0 0.0045 0.0815 9.7 28.36
"70210" 2013010409 0 0.0091 0.08 9.5 28.354
"70211" 2013010410 0 0.0182 0.0795 9.5 28.351
"70212" 2013010411 0 0.0182 0.0784 9.3 28.357
"70213" 2013010412 0 0.0227 0.0779 9.4 28.345
"70214" 2013010413 0 0.0205 0.0774 9.3 28.344
"70215" 2013010414 0 0.0068 0.0769 9.2 28.343
"70216" 2013010415 0 0 0.0764 9.3 28.346
"70217" 2013010416 0 0 0.0754 9 28.338
"70218" 2013010417 0 0 0.0749 8.6 28.341
"70219" 2013010418 0 0 0.0739 8.6 28.345
"70220" 2013010419 0 0 0.0734 8.7 28.339
"70221" 2013010420 0 0 0.0724 8.5 28.34
"70222" 2013010421 0 0 0.0719 8.4 28.34
"70223" 2013010422 0.2 0 0.0709 8.2 28.337
"70224" 2013010423 0.2 0 0.0704 8.2 28.328
"70225" 2013010500 0 0 0.0709 8.2 28.327
"70226" 2013010501 0 0 0.0709 8.2 28.325
"70227" 2013010502 0 0 0.0704 8.2 28.328
"70228" 2013010503 0 0 0.07 8 28.326
"70229" 2013010504 0 0 0.069 8 28.322
"70230" 2013010505 0 0 0.0685 7.9 28.319
"70231" 2013010506 0 0 0.0676 8 28.323
"70232" 2013010507 0 0 0.0666 8 28.312
"70233" 2013010508 0 0.0053 0.0662 8 28.316
"70234" 2013010509 0 0.0133 0.0657 8 28.316
"70235" 2013010510 0 0.0213 0.0648 8.3 28.314
"70236" 2013010511 0 0.0267 0.0639 8.4 28.312
"70237" 2013010512 0 0.02 0.0634 8.4 28.312
"70238" 2013010513 0 0.0093 0.0634 8.3 28.31
"70239" 2013010514 0 0.004 0.063 8 28.307
"70240" 2013010515 0 0 0.0625 7.9 28.306
"70241" 2013010516 0 0 0.0621 7.6 28.305
"70242" 2013010517 0 0 0.0616 7.5 28.302
"70243" 2013010518 0 0 0.0612 7.4 28.298
"70244" 2013010519 0 0 0.0607 7.1 28.304
"70245" 2013010520 0 0 0.0603 7 28.298
"70246" 2013010521 0.1 0 0.0598 6.9 28.303
"70247" 2013010522 0.1 0 0.0594 7 28.302
"70248" 2013010523 0 0 0.0589 7 28.292
"70249" 2013010600 0 0 0.0589 7.1 28.293
"70250" 2013010601 0 0 0.0589 7.2 28.301
"70251" 2013010602 0 0 0.0581 7.3 28.298
"70252" 2013010603 0 0 0.0581 7.4 28.294
"70253" 2013010604 0 0 0.0585 7.6 28.29
"70254" 2013010605 0 0 0.0576 7.7 28.3
"70255" 2013010606 0 0 0.0581 7.7 28.292
"70256" 2013010607 0 0 0.0576 7.9 28.291
"70257" 2013010608 0 0.0023 0.0572 8.1 28.293
"70258" 2013010609 0 0.0116 0.0564 8.2 28.293
"70259" 2013010610 0 0.0174 0.0555 8.6 28.293
"70260" 2013010611 0 0.014 0.0551 8.6 28.29
"70261" 2013010612 0 0.0209 0.0547 8.9 28.29
"70262" 2013010613 0 0.0221 0.0547 9 28.291
"70263" 2013010614 0 0.0105 0.0542 8.7 28.287
"70264" 2013010615 0 0.0012 0.0542 8.6 28.285
"70265" 2013010616 0 0 0.0542 8.6 28.286
"70266" 2013010617 0 0 0.0534 8.1 28.28
"70267" 2013010618 0 0 0.0526 8.1 28.289
"70268" 2013010619 0 0 0.0522 7.9 28.282
"70269" 2013010620 0 0 0.0518 7.9 28.283
"70270" 2013010621 0 0 0.0514 7.6 28.286
"70271" 2013010622 0 0 0.051 7.4 28.286
"70272" 2013010623 0 0 0.051 7.1 28.278
"70273" 2013010700 0 0 0.0506 7.2 28.276
"70274" 2013010701 0 0 0.0502 7.2 28.279
"70275" 2013010702 0 0 0.0502 7.2 28.28
"70276" 2013010703 0 0 0.0498 7.3 28.278
"70277" 2013010704 0 0 0.0494 6.8 28.275
"70278" 2013010705 0 0 0.0494 6.8 28.278
"70279" 2013010706 0 0 0.0494 6.6 28.277
"70280" 2013010707 0 0 0.049 6.8 28.27
"70281" 2013010708 0 0.0074 0.049 7.3 28.277
"70282" 2013010709 0 0.0148 0.049 7.7 28.276
"70283" 2013010710 0 0.0241 0.0482 8.1 28.265
"70284" 2013010711 0 0.0222 0.0478 8.2 28.27
"70285" 2013010712 0 0.013 0.0478 8 28.266
"70286" 2013010713 0 0.013 0.0478 8.1 28.27
"70287" 2013010714 0 0.0056 0.0474 8.1 28.271
"70288" 2013010715 0 0 0.0474 7.9 28.269
"70289" 2013010716 0 0 0.0478 7.6 28.265
"70290" 2013010717 0 0 0.0478 7.6 28.266
"70291" 2013010718 0 0 0.0474 7.6 28.271
"70292" 2013010719 0 0 0.0466 7.5 28.27
"70293" 2013010720 0 0 0.0466 7.1 28.265
"70294" 2013010721 0 0 0.0463 6.7 28.267
"70295" 2013010722 0 0 0.0459 6.4 28.266
"70296" 2013010723 0 0 0.0451 6.4 28.262
"70297" 2013010800 0 0 0.0451 6.5 28.264
"70298" 2013010801 0 0 0.0455 6.4 28.259
"70299" 2013010802 0 0 0.0455 6.3 28.265
"70300" 2013010803 0 0 0.0444 5.9 28.264
"70301" 2013010804 0 0 0.0447 5.8 28.263
"70302" 2013010805 0 0 0.0444 5.9 28.262
"70303" 2013010806 0 0 0.044 6 28.263
"70304" 2013010807 0 0 0.044 5.9 28.264
"70305" 2013010808 0 0.0065 0.0436 6.3 28.257
"70306" 2013010809 0 0.0194 0.0429 6.8 28.259
"70307" 2013010810 0 0.0413 0.0429 7.1 28.259
"70308" 2013010811 0 0.0594 0.0425 7.6 28.254
"70309" 2013010812 0 0.0374 0.0422 7.9 28.252
"70310" 2013010813 0 0.0245 0.0425 7.9 28.255
"70311" 2013010814 0 0.0103 0.0422 7.7 28.257
"70312" 2013010815 0 0.0013 0.0418 7.6 28.252
"70313" 2013010816 0 0 0.0418 7.4 28.254
"70314" 2013010817 0 0 0.0414 7.3 28.256
"70315" 2013010818 0 0 0.0414 7.3 28.25
"70316" 2013010819 0 0 0.0414 7.4 28.254
"70317" 2013010820 0 0 0.0407 7.3 28.249
"70318" 2013010821 0 0 0.0404 7.2 28.249
"70319" 2013010822 0 0 0.0404 6.6 28.251
"70320" 2013010823 0 0 0.0404 6.4 28.251
"70321" 2013010900 0 0 0.04 6.1 28.247
"70322" 2013010901 0 0 0.04 5.8 28.25
"70323" 2013010902 0.2 0 0.04 5.5 28.249
"70324" 2013010903 0.3 0 0.0407 5.4 28.251
"70325" 2013010904 0 0 0.0411 5.3 28.243
"70326" 2013010905 0.2 0 0.0414 5.3 28.242
"70327" 2013010906 0.3 0 0.0414 5.3 28.24
"70328" 2013010907 0.3 0 0.0425 5.4 28.239
"70329" 2013010908 0.4 0.0049 0.0436 5.6 28.245
"70330" 2013010909 1 0.0098 0.0451 5.8 28.245
"70331" 2013010910 1.3 0.0171 0.0478 6 28.249
"70332" 2013010911 0.7 0.0195 0.0526 5.9 28.248
"70333" 2013010912 1 0.0171 0.0581 5.8 28.254
"70334" 2013010913 0.9 0.0195 0.0657 6 28.273
"70335" 2013010914 0.4 0.0098 0.0749 6 28.287
"70336" 2013010915 0.1 0.0024 0.0826 6 28.3
"70337" 2013010916 0.1 0 0.0896 6.2 28.315
"70338" 2013010917 0 0 0.0953 6.6 28.322
"70339" 2013010918 0 0 0.0999 6.1 28.342
"70340" 2013010919 0 0 0.1011 5.8 28.346
"70341" 2013010920 0 0 0.1011 5.8 28.349
"70342" 2013010921 0 0 0.1005 5.8 28.352
"70343" 2013010922 0 0 0.0987 5.6 28.353
"70344" 2013010923 0 0 0.097 5.3 28.35
"70345" 2013011000 0 0 0.0958 4.9 28.356
"70346" 2013011001 0 0 0.0936 4.8 28.355
"70347" 2013011002 0 0 0.0919 4.9 28.356
"70348" 2013011003 0 0 0.0902 4.7 28.351
"70349" 2013011004 0 0 0.0891 4.7 28.348
"70350" 2013011005 0 0 0.088 4.3 28.355
"70351" 2013011006 0 0 0.0869 4.4 28.353
"70352" 2013011007 0 0 0.0847 4.6 28.355
"70353" 2013011008 0 0.0135 0.0831 4.5 28.35
"70354" 2013011009 0 0.039 0.0821 4.7 28.349
"70355" 2013011010 0 0.0552 0.08 5.6 28.351
"70356" 2013011011 0 0.0928 0.0779 6.2 28.348
"70357" 2013011012 0 0.0498 0.0769 6.5 28.342
"70358" 2013011013 0 0.0363 0.0769 6.6 28.339
"70359" 2013011014 0 0.0108 0.0754 6.6 28.345
"70360" 2013011015 0 0.0027 0.0754 6.4 28.336
"70361" 2013011016 0.2 0 0.0749 6 28.336
"70362" 2013011017 3.7 0 0.0739 4.2 28.338
"70363" 2013011018 0.3 0 0.0784 3.5 28.333
"70364" 2013011019 0 0 0.0853 2 28.339
"70365" 2013011020 0 0 0.0936 0.3 28.353
"70366" 2013011021 0 0 0.1023 -0.3 28.359
"70367" 2013011022 0 0 0.1053 -0.5 28.363
"70368" 2013011023 0 0 0.1065 0.1 28.371
"70369" 2013011100 0 0 0.1047 -0.5 28.373
"70370" 2013011101 0 0 0.1035 -0.5 28.38
"70371" 2013011102 0 0 0.1017 -0.6 28.374
"70372" 2013011103 0 0 0.0993 0.3 28.379
"70373" 2013011104 0 0 0.0964 0.3 28.38
"70374" 2013011105 0 0 0.0947 0.4 28.383
"70375" 2013011106 0 0 0.0924 0.4 28.384
"70376" 2013011107 0 9e-04 0.0902 -0.2 28.379
"70377" 2013011108 0 0.0104 0.0869 0.3 28.378
"70378" 2013011109 0 0.027 0.0847 1 28.376
"70379" 2013011110 0 0.0357 0.0821 1.2 28.372
"70380" 2013011111 0 0.027 0.08 1.4 28.369
"70381" 2013011112 0 0.0287 0.0789 1.7 28.366
"70382" 2013011113 0 0.0443 0.0774 1.9 28.368
"70383" 2013011114 0 0.0217 0.0759 1.6 28.366
"70384" 2013011115 0 0.0043 0.0754 0.5 28.363
"70385" 2013011116 0 0 0.0739 0.6 28.365
"70386" 2013011117 0 0 0.0729 0.5 28.36
"70387" 2013011118 0 0 0.0709 0.7 28.361
"70388" 2013011119 0 0 0.07 0.4 28.363
"70389" 2013011120 0 0 0.0685 0.4 28.358
"70390" 2013011121 0 0 0.0676 -0.1 28.356
"70391" 2013011122 0 0 0.0666 0.1 28.355
"70392" 2013011123 0 0 0.0652 0.1 28.354
"70393" 2013011200 0 0 0.0639 0 28.346
"70394" 2013011201 0 0 0.063 0.1 28.343
"70395" 2013011202 0.1 0 0.0625 -0.9 28.345
"70396" 2013011203 0 0 0.0621 -0.6 28.342
"70397" 2013011204 0 0 0.0607 -0.5 28.34
"70398" 2013011205 0 0 0.0598 -0.3 28.333
"70399" 2013011206 0 0 0.0594 -0.2 28.34
"70400" 2013011207 0 0.0011 0.0589 -0.5 28.339
"70401" 2013011208 0 0.0178 0.0585 -0.5 28.335
"70402" 2013011209 0 0.0356 0.0572 -0.7 28.331
"70403" 2013011210 0 0.0422 0.0559 0.1 28.326
"70404" 2013011211 0 0.0422 0.0551 0.8 28.325
"70405" 2013011212 0 0.0633 0.0547 1.1 28.321
"70406" 2013011213 0 0.0678 0.0538 1.1 28.318
"70407" 2013011214 0 0.0267 0.0538 0.1 28.324
"70408" 2013011215 0 0.0033 0.0534 -1.1 28.318
"70409" 2013011216 0 0 0.053 -1.3 28.316
"70410" 2013011217 0 0 0.0522 -1.7 28.314
"70411" 2013011218 0 0 0.0518 -2.2 28.314
"70412" 2013011219 0 0 0.051 -2.4 28.306
"70413" 2013011220 0 0 0.0506 -2.4 28.305
"70414" 2013011221 0 0 0.0498 -2.8 28.304
"70415" 2013011222 0 0 0.0486 -2.9 28.302
"70416" 2013011223 0 0 0.0482 -3.3 28.295
"70417" 2013011300 0 0 0.047 -3.6 28.295
"70418" 2013011301 0 0 0.0466 -3.9 28.293
"70419" 2013011302 0 0 0.0459 -3.9 28.296
"70420" 2013011303 0 0 0.0451 -4.1 28.289
"70421" 2013011304 0 0 0.044 -4.4 28.29
"70422" 2013011305 0 0 0.0436 -4.5 28.289
"70423" 2013011306 0 0 0.0429 -4.7 28.289
"70424" 2013011307 0 0.0021 0.0418 -4.4 28.288
"70425" 2013011308 0 0.0416 0.0411 -3.3 28.286
"70426" 2013011309 0 0.0862 0.0404 -2.1 28.289
"70427" 2013011310 0 0.1184 0.0397 -1.2 28.282
"70428" 2013011311 0 0.081 0.039 -1.2 28.278
"70429" 2013011312 0 0.0281 0.0383 -0.9 28.277
"70430" 2013011313 0 0.0239 0.0386 -0.6 28.276
"70431" 2013011314 0 0.0145 0.0383 -0.7 28.276
"70432" 2013011315 0 0.0042 0.0386 -1.8 28.281
"70433" 2013011316 0 0 0.0383 -1.8 28.275
"70434" 2013011317 0 0 0.0383 -1.7 28.266
"70435" 2013011318 0 0 0.0383 -1.7 28.268
"70436" 2013011319 0 0 0.0379 -1.7 28.266
"70437" 2013011320 0 0 0.0379 -2.1 28.268
"70438" 2013011321 0 0 0.0376 -2.5 28.269
"70439" 2013011322 0 0 0.0373 -2.8 28.265
"70440" 2013011323 0 0 0.0376 -3.6 28.262
"70441" 2013011400 0 0 0.0373 -4.9 28.261
"70442" 2013011401 0 0 0.0373 -4 28.261
"70443" 2013011402 0 0 0.0369 -3.8 28.26
"70444" 2013011403 0 0 0.0364 -3.5 28.262
"70445" 2013011404 0 0 0.0368 -3.4 28.257
"70446" 2013011405 0 0 0.0361 -3.9 28.256
"70447" 2013011406 0 0 0.0361 -3.3 28.251
"70448" 2013011407 0 0 0.0358 -3.3 28.257
"70449" 2013011408 0 0.0108 0.0351 -3.4 28.257
"70450" 2013011409 0 0.0424 0.0351 -2.9 28.257
"70451" 2013011410 0 0.0197 0.0348 -3.1 28.256
"70452" 2013011411 0 0.0207 0.0348 -2.8 28.252
"70453" 2013011412 0 0.0443 0.0348 -2.6 28.25
"70454" 2013011413 0 0.0453 0.0345 -2.9 28.25
"70455" 2013011414 0 0.0138 0.0348 -2.4 28.254
"70456" 2013011415 0 0.003 0.0345 -3.7 28.251
"70457" 2013011416 0 0 0.0345 -4.6 28.252
"70458" 2013011417 0 0 0.0341 -4.3 28.248
"70459" 2013011418 0 0 0.0335 -4.1 28.246
"70460" 2013011419 0 0 0.0335 -4.2 28.251
"70461" 2013011420 0 0 0.0335 -3.8 28.24
"70462" 2013011421 0 0 0.0335 -4.4 28.241
"70463" 2013011422 0 0 0.0332 -4.5 28.244
"70464" 2013011423 0 0 0.0332 -4.2 28.245
"70465" 2013011500 0 0 0.0328 -3.8 28.238
"70466" 2013011501 0 0 0.0325 -3.8 28.24
"70467" 2013011502 0 0 0.0322 -3.6 28.243
"70468" 2013011503 0 0 0.0322 -3.5 28.243
"70469" 2013011504 0 0 0.0319 -3.2 28.237
"70470" 2013011505 0.5 0 0.0319 -4.1 28.245
"70471" 2013011506 0.5 0 0.0319 -4.1 28.241
"70472" 2013011507 0.4 0 0.0316 -4.2 28.24
"70473" 2013011508 0.1 0.0037 0.0313 -4.2 28.245
"70474" 2013011509 0 0.011 0.0303 -3.9 28.241
"70475" 2013011510 0 0.0169 0.03 -3.6 28.246
"70476" 2013011511 0 0.0176 0.03 -3.2 28.237
"70477" 2013011512 0 0.0191 0.03 -3.1 28.236
"70478" 2013011513 0 0.0176 0.0303 -3.2 28.235
"70479" 2013011514 0.1 0.011 0.0297 -3.8 28.236
"70480" 2013011515 0.4 0.0029 0.0294 -3.7 28.239
"70481" 2013011516 0.6 0 0.0294 -3.6 28.244
"70482" 2013011517 0.3 0 0.03 -3.7 28.239
"70483" 2013011518 0.2 0 0.0297 -4 28.239
"70484" 2013011519 0.4 0 0.0294 -4.2 28.235
"70485" 2013011520 0 0 0.0291 -4 28.234
"70486" 2013011521 0.1 0 0.0291 -4.3 28.232
"70487" 2013011522 0 0 0.0282 -4.5 28.229
"70488" 2013011523 0 0 0.0282 -4.6 28.226
"70489" 2013011600 0 0 0.0285 -4.8 28.227
"70490" 2013011601 0 0 0.0285 -5 28.235
"70491" 2013011602 0 0 0.0282 -5.7 28.232
"70492" 2013011603 0 0 0.0285 -6.3 28.23
"70493" 2013011604 0 0 0.0282 -6.1 28.227
"70494" 2013011605 0 0 0.0279 -5.5 28.227
"70495" 2013011606 0 0 0.0279 -5.2 28.233
"70496" 2013011607 0 0.0023 0.0279 -5 28.23
"70497" 2013011608 0 0.0286 0.0282 -4.7 28.23
"70498" 2013011609 0 0.0391 0.0279 -4.3 28.229
"70499" 2013011610 0 0.0286 0.0279 -4.4 28.224
"70500" 2013011611 0 0.0376 0.0277 -3.9 28.226
"70501" 2013011612 0 0.0301 0.0277 -3.5 28.226
"70502" 2013011613 0 0.0211 0.0277 -3.5 28.231
"70503" 2013011614 0 0.0105 0.0277 -3.5 28.235
"70504" 2013011615 0 0.0023 0.0279 -3.4 28.228
"70505" 2013011616 0 0 0.0279 -3.4 28.226
"70506" 2013011617 0 0 0.0277 -3.6 28.228
"70507" 2013011618 0 0 0.0277 -3.9 28.224
"70508" 2013011619 0 0 0.0274 -4.4 28.226
"70509" 2013011620 0 0 0.0271 -5.1 28.226
"70510" 2013011621 0 0 0.0271 -5.4 28.223
"70511" 2013011622 0 0 0.0268 -5.8 28.226
"70512" 2013011623 0 0 0.0268 -5.7 28.219
"70513" 2013011700 0 0 0.0265 -5.7 28.221
"70514" 2013011701 0 0 0.0262 -5.5 28.222
"70515" 2013011702 0 0 0.0262 -5.4 28.223
"70516" 2013011703 0 0 0.0262 -5.3 28.221
"70517" 2013011704 0 0 0.0259 -5.2 28.221
"70518" 2013011705 0 0 0.0262 -5 28.22
"70519" 2013011706 0 0 0.0259 -5.2 28.219
"70520" 2013011707 0 8e-04 0.0259 -4.7 28.219
"70521" 2013011708 0 0.0081 0.0259 -4.4 28.221
"70522" 2013011709 0 0.0195 0.0259 -3.9 28.216
"70523" 2013011710 0 0.0309 0.0256 -3.5 28.215
"70524" 2013011711 0 0.0398 0.0256 -2.9 28.211
"70525" 2013011712 0 0.0455 0.0256 -2.5 28.217
"70526" 2013011713 0 0.0333 0.0259 -2.2 28.217
"70527" 2013011714 0 0.0179 0.0259 -2 28.213
"70528" 2013011715 0 0.0041 0.0262 -2.4 28.217
"70529" 2013011716 0 0 0.0262 -2.4 28.218
"70530" 2013011717 0 0 0.0262 -2.1 28.212
"70531" 2013011718 0 0 0.0262 -1.9 28.213
"70532" 2013011719 0 0 0.0265 -1.8 28.214
"70533" 2013011720 0 0 0.0262 -2.1 28.211
"70534" 2013011721 0 0 0.0265 -2.2 28.217
